Offensive Team,Defensive Team,Formation,Down,Distance,Yardline,Advantage Zone,Attack Zone,Advantage,Play type,Play type result,R/P,Run Concept,Pass Concept,is_complete,Yards Gained,QB Scramble,SACK,INT,notes,TD,League
HAM,SSK,T31W,1,10,-44,BOX,BOUNDARY,FALSE,PASS,PASS,PASS,#N/A,OUT GO,FALSE,0,1,0,0,,0,CFL
HAM,SSK,31,1,10,-54,BOX,FIELD,FALSE,PAP,PASS,PASS,PAP,POST WHEEL SIT,TRUE,50,0,0,0,,0,CFL
HAM,SSK,12T,1,6,6,MOF,BOX,FALSE,RUN,RUN,RUN,H LEAD POWER,#N/A,#N/A,3,#N/A,#N/A,#N/A,,0,CFL
HAM,SSK,32DBL T CLOSE,2,3,3,#N/A,BOX,FALSE,RUN,RUN,RUN,IZ,#N/A,#N/A,2,#N/A,#N/A,#N/A,,0,CFL
HAM,SSK,21DBL T,3,1,1,#N/A,BOX,FALSE,RUN,RUN,RUN,SNEAK,#N/A,#N/A,1,#N/A,#N/A,#N/A,,1,CFL
HAM,SSK,T12,1,10,54,BOX,FIELD,FALSE,PAP,PASS,PASS,PAP,DBL POST,FALSE,0,0,0,1,,0,CFL
HAM,SSK,T21,1,10,-14,BOX,BOX,TRUE,RUN,RUN,RUN,IZ SLICE,#N/A,#N/A,7,#N/A,#N/A,#N/A,,0,CFL
HAM,SSK,23,2,3,-21,BOUNDARY,BOUNDARY,TRUE,PASS,PASS,PASS,#N/A,SMASH 2/3 SWITCH,FALSE,0,0,0,0,,0,CFL
HAM,SSK,31,1,10,-46,BOX,FIELD,FALSE,PASS,PASS,PASS,#N/A,DOUBLE DIG,TRUE,17,0,0,0,,0,CFL
HAM,SSK,31,1,10,47,FIELD,BOX,FALSE,RUN,RUN,RUN,IZ,#N/A,#N/A,4,#N/A,#N/A,#N/A,,0,CFL
HAM,SSK,41,2,6,43,FIELD,FIELD,TRUE,PASS,PASS,PASS,#N/A,SMASH 2/3 SWITCH,TRUE,5,0,0,0,,0,CFL
HAM,SSK,33DBLTDBLW,3,1,38,#N/A,BOX,FALSE,RUN,RUN,RUN,SNEAK,#N/A,#N/A,2,#N/A,#N/A,#N/A,,0,CFL
HAM,SSK,22 DBL T,1,10,36,BOX,BOX,TRUE,RUN,RUN,RUN,IZ,#N/A,#N/A,8,#N/A,#N/A,#N/A,,0,CFL
HAM,SSK,23 DBL T,2,2,28,BOX,BOX,TRUE,RUN,RUN,RUN,IZ,#N/A,#N/A,3,#N/A,#N/A,#N/A,BOUNDARY TE BLOCKED AIR,0,CFL
HAM,SSK,31,1,10,25,BOX,FIELD,FALSE,GIMICK,PASS,PASS,#N/A,DBL PASS,TRUE,-7,0,0,0,FUMBLED DBL PASS RECOVED,0,CFL
HAM,SSK,33,2,17,33,BOUNDARY,FIELD,FALSE,PASS,PASS,PASS,#N/A,CROSSER RUB,FALSE,0,0,0,0,,0,CFL
HAM,SSK,31,1,10,-26,FIELD,BOUNDARY,FALSE,PASS,PASS,PASS,#N/A,X GO,FALSE,0,0,0,0,,0,CFL
HAM,SSK,41,2,10,-26,FIELD,FIELD,TRUE,PASS,PASS,PASS,#N/A,DIG (FLAT),TRUE,27,0,0,0,,0,CFL
HAM,SSK,33,1,10,52,BOUNDARY,BOUNDARY,TRUE,SCREEN,PASS,PASS,#N/A,BUBBLE 3,TRUE,10,0,0,0,FIELD 1 HOLD,0,CFL
HAM,SSK,23,1,20,-48,BOX,FIELD,FALSE,PASS,PASS,PASS,#N/A,SMASH (2),TRUE,32,0,0,0,BUST BY CORNER,0,CFL
HAM,SSK,32,1,10,29,#N/A,FIELD,FALSE,PASS,PASS,PASS,#N/A,ALL VERT,FALSE,0,1,0,0,,0,CFL
HAM,SSK,23,2,10,29,BOX,BOX,TRUE,SCREEN,PASS,PASS,#N/A,TB SCREEN,FALSE,0,0,0,1,DE SNIFF,0,CFL
HAM,SSK,T21,1,10,-29,BOX,BOX,TRUE,RUN,RUN,RUN,IZ SLICE,#N/A,#N/A,9,#N/A,#N/A,#N/A,ILLEGAL FORMATION,0,CFL
HAM,SSK,32,1,15,-24,BOX,BOX,TRUE,PASS,PASS,PASS,#N/A,CROSSER RUB,TRUE,16,0,0,0,,0,CFL
HAM,SSK,32DBL T,1,10,-40,BOX,BOX,TRUE,RUN,RUN,RUN,OZ,#N/A,#N/A,13,#N/A,#N/A,#N/A,,0,CFL
HAM,SSK,21,1,10,-53,BOX,BOX,TRUE,RUN,RUN,RUN,IZ,#N/A,#N/A,8,#N/A,#N/A,#N/A,,0,CFL
HAM,SSK,31,2,2,49,BOX,BOX,TRUE,RUN,RUN,RUN,IZ,#N/A,#N/A,19,#N/A,#N/A,#N/A,,0,CFL
HAM,SSK,13,1,10,30,BOX,BOUNDARY,FALSE,RUN,RUN,RUN,TOSS SWEEP,#N/A,#N/A,0,#N/A,N,#N/A,,0,CFL
HAM,SSK,32,2,15,35,BOX,FIELD,FALSE,PASS,PASS,PASS,#N/A,SMASH LEVELS,FALSE,0,1,0,0,,0,CFL
HAM,SSK,21,1,10,-50,BOX,BOX,TRUE,RUN,RUN,RUN,IZ SLICE,#N/A,#N/A,0,#N/A,#N/A,#N/A,3 BOX PLAYERS BLOCK NO ONE,0,CFL
HAM,SSK,32,2,10,-50,BOX,FIELD,FALSE,PASS,PASS,PASS,#N/A,ALL VERT (23 SW),FALSE,0,0,0,0,,0,CFL
HAM,SSK,T12,1,10,-52,BOX,BOUNDARY,FALSE,PASS,PASS,PASS,PAP,POST GO,FALSE,0,0,0,0,,0,CFL
HAM,SSK,32,2,10,-52,BOX,FIELD,FALSE,PASS,PASS,PASS,#N/A,SMASH (2),FALSE,0,1,0,0,,0,CFL
HAM,SSK,22DBL T,1,10,-42,BOX,BOX,TRUE,RUN,RUN,RUN,IZ SLICE,#N/A,#N/A,5,#N/A,#N/A,#N/A,,0,CFL
HAM,SSK,31,2,5,-37,BOX,BOX,TRUE,RUN,RUN,RUN,DELAY DRAW,#N/A,#N/A,6,#N/A,#N/A,#N/A,,0,CFL
HAM,SSK,T21,1,10,-31,BOX,BOX,TRUE,RUN,RUN,RUN,IZ SLICE,#N/A,#N/A,6,#N/A,#N/A,#N/A,,0,CFL
HAM,SSK,32DBL T,2,4,-25,BOX,BOX,TRUE,RUN,RUN,RUN,IZ,#N/A,#N/A,3,#N/A,#N/A,#N/A,,0,CFL
HAM,SSK,31DBL T,1,10,43,BOX,BOX,TRUE,RUN,RUN,RUN,IZ SLICE,#N/A,#N/A,4,#N/A,#N/A,#N/A,,0,CFL
HAM,SSK,24,2,6,39,FIELD,FIELD,TRUE,PASS,PASS,PASS,#N/A,BUBBLE GO,FALSE,0,0,0,0,,0,CFL
HAM,SSK,T32,1,10,-17,BOX,FIELD,FALSE,PASS,PASS,PASS,#N/A,CURL FLAT,TRUE,13,0,0,0,,0,CFL
HAM,SSK,32,1,15,-25,BOX,BOX,TRUE,SCREEN,PASS,PASS,#N/A,TB SCREEN,TRUE,7,0,0,0,QB SELL SCREEN,0,CFL
HAM,SSK,32,2,8,-32,BOX,BOX,TRUE,PASS,PASS,PASS,#N/A,SMASH MIR SCRAPE,TRUE,8,0,0,0,,0,CFL
HAM,SSK,22DBL T,1,10,-40,BOX,BOX,TRUE,RUN,RUN,RUN,G STRONG,#N/A,#N/A,-1,#N/A,#N/A,#N/A,TE WHIFF,0,CFL
HAM,SSK,42,2,11,-39,FIELD,FIELD,TRUE,PASS,PASS,PASS,#N/A,DEEP SMASH RBFRP,TRUE,26,0,0,0,BACKER BUST BLITZ,0,CFL
HAM,SSK,41,1,10,45,FIELD,FIELD,TRUE,RPO,PASS,PASS,IZ FE,SIT OUT POST WHEEL,TRUE,7,0,0,0,,0,CFL
HAM,SSK,31,2,3,38,FIELD,BOX,FALSE,RUN,RUN,RUN,IZ,#N/A,#N/A,4,#N/A,#N/A,#N/A,,0,CFL
HAM,SSK,31DBL T,1,10,34,BOX,BOX,TRUE,RPO,RUN,RUN,IZ SLICE,STICK,#N/A,6,#N/A,#N/A,#N/A,,0,CFL
HAM,SSK,22DBL T,2,4,28,BOX,BOX,TRUE,RUN,RUN,RUN,IZ,#N/A,#N/A,3,#N/A,#N/A,#N/A,,0,CFL
HAM,SSK,32DBL T CLOSE,3,1,25,#N/A,BOX,FALSE,RUN,RUN,RUN,SNEAK,#N/A,#N/A,1,#N/A,#N/A,#N/A,,0,CFL
HAM,SSK,21,1,10,24,BOX,BOX,TRUE,RUN,RUN,RUN,IZ,#N/A,#N/A,3,#N/A,#N/A,#N/A,,0,CFL
HAM,SSK,42,2,7,21,BOX,FIELD,FALSE,SCREEN,PASS,PASS,#N/A,HITCH SCREEN 2,FALSE,0,0,0,0,,0,CFL
HAM,SSK,32DBL T,1,10,-46,MOF,BOX,FALSE,RUN,RUN,RUN,IZ,#N/A,#N/A,3,#N/A,#N/A,#N/A,,0,CFL
HAM,SSK,22DBL T,2,7,-49,MOF,BOX,FALSE,RUN,RUN,RUN,IZ,#N/A,#N/A,2,#N/A,#N/A,#N/A,,0,CFL
HAM,CGY,T21CLOSE,1,10,42,#N/A,BOX,FALSE,RUN,RUN,RUN,IZ,#N/A,#N/A,6,#N/A,#N/A,#N/A,,0,CFL
HAM,CGY,32,2,4,36,#N/A,BOUNDARY,FALSE,PASS,PASS,PASS,#N/A,DBL MOVE,FALSE,0,0,0,0,DPI BC,0,CFL
HAM,CGY,41DBL T,1,10,21,#N/A,BOX,FALSE,RPO,RUN,RUN,IZ,#N/A,#N/A,4,#N/A,#N/A,#N/A,,0,CFL
HAM,CGY,32,2,6,17,BOX,BOUNDARY,FALSE,PASS,PASS,PASS,#N/A,SMASH X SLUGO,FALSE,0,0,0,0,,0,CFL
HAM,CGY,22,1,10,-14,#N/A,BOUNDARY,FALSE,PAP,PASS,PASS,PAP,DBL DIG DBL POST,FALSE,0,1,0,0,,0,CFL
HAM,CGY,32,2,10,-14,BOX,BOUNDARY,FALSE,PASS,PASS,PASS,#N/A,DBL DIG,#N/A,-4,1,1,0,,0,CFL
HAM,CGY,21,1,10,-26,BOX,BOX,TRUE,PASS,PASS,PASS,IZ SLICE,#N/A,#N/A,9,#N/A,#N/A,#N/A,,0,CFL
HAM,CGY,33DBL T,2,1,-35,#N/A,BOX,FALSE,RUN,RUN,RUN,SNEAK,#N/A,#N/A,1,#N/A,#N/A,#N/A,,0,CFL
HAM,CGY,12,1,10,-36,BOX,BOUNDARY,FALSE,RPO,PASS,PASS,IZ SLICE,SLICE SCREEN,TRUE,5,0,0,0,,0,CFL
HAM,CGY,42,2,5,-41,FIELD,BOUNDARY,FALSE,PASS,PASS,PASS,#N/A,CURL FLAT,FALSE,0,0,0,0,,0,CFL
HAM,CGY,23,1,10,-28,BOUNDARY,BOX,FALSE,SCREEN,PASS,PASS,#N/A,TB SCREEN,TRUE,5,0,0,0,,0,CFL
HAM,CGY,41,2,5,-33,BOUNDARY,BOX,FALSE,RUN,RUN,RUN,IZ,#N/A,#N/A,3,#N/A,#N/A,#N/A,,0,CFL
HAM,CGY,32,1,10,-40,FIELD,FIELD,TRUE,PASS,PASS,PASS,#N/A,DEEP HITCHES,TRUE,20,0,0,0,,0,CFL
HAM,CGY,13,1,10,50,BOX,BOX,TRUE,RUN,RUN,RUN,IZ,#N/A,#N/A,11,#N/A,#N/A,#N/A,,0,CFL
HAM,CGY,41 CLOSE,1,10,39,#N/A,FIELD,FALSE,PASS,PASS,PASS,#N/A,ALL VERT,FALSE,0,0,0,0,,0,CFL
HAM,CGY,31DBL T,1,10,-48,BOX,FIELD,FALSE,PAP,PASS,PASS,PAP,ALL VERT,TRUE,34,0,0,0,SAM BUST NO COV TE,0,CFL
HAM,CGY,22,1,10,28,#N/A,BOUNDARY,FALSE,PAP,PASS,PASS,PAP,DBL DIG DBL POST,TRUE,18,1,0,0,,0,CFL
HAM,CGY,22,1,10,10,#N/A,BOX,FALSE,RUN,RUN,RUN,IZ,#N/A,#N/A,7,0,0,0,,0,CFL
HAM,CGY,22DBL T,2,3,3,FIELD,BOX,FALSE,RUN,RUN,RUN,IZ SLICE,#N/A,#N/A,2,#N/A,#N/A,#N/A,,0,CFL
HAM,CGY,33DBL T,3,1,1,#N/A,BOX,FALSE,RUN,RUN,RUN,SNEAK,#N/A,#N/A,1,#N/A,#N/A,#N/A,,1,CFL
HAM,CGY,23,1,10,-40,FIELD,FIELD,TRUE,RPO,PASS,PASS,IZ SAM,SLANTS,FALSE,0,0,0,0,QB BUST FH,0,CFL
HAM,CGY,32,2,10,-40,BOX,FIELD,FALSE,PASS,PASS,PASS,#N/A,ALL VERT,TRUE,22,0,0,0,,0,CFL
HAM,CGY,33,1,10,48,MOF,FIELD,FALSE,SCREEN,PASS,PASS,#N/A,HITCH SCREEN 1,TRUE,0,0,0,0,,0,CFL
HAM,CGY,31,1,20,52,BOX,FIELD,FALSE,PASS,PASS,PASS,#N/A,HITCHES,FALSE,0,0,0,0,,0,CFL
HAM,CGY,22,2,20,-52,BOX,BOX,TRUE,PASS,PASS,PASS,#N/A,ALL VERT H CHKDWN,TRUE,9,0,0,0,,0,CFL
HAM,CGY,23,1,10,-40,BOUNDARY,BOX,FALSE,RUN,RUN,RUN,IZ SLICE,#N/A,#N/A,2,#N/A,#N/A,#N/A,,0,CFL
HAM,CGY,23,2,8,-42,FIELD,BOUNDARY,FALSE,PASS,PASS,PASS,#N/A,CURL FLAT,TRUE,6,0,0,0,,0,CFL
HAM,CGY,T22,1,10,-8,BOUNDARY,BOUNDARY,TRUE,PAP,PASS,PASS,PAP,BENCH,TRUE,15,0,0,0,,0,CFL
HAM,CGY,13,1,10,-23,BOUNDARY,FIELD,FALSE,PAP SCREEN,PASS,PASS,PAP,TB SCREEN,TRUE,11,0,0,0,,0,CFL
HAM,CGY,31,1,10,-40,BOUNDARY,BOUNDARY,TRUE,PASS,PASS,PASS,#N/A,X ISO DIG,TRUE,16,0,0,0,,0,CFL
HAM,CGY,41,1,10,54,BOUNDARY,BOX,FALSE,PASS,PASS,PASS,PA MD,SHOVEL SCREEN,FALSE,0,0,0,0,,0,CFL
HAM,CGY,23,2,10,54,BOX,FIELD,FALSE,PASS,PASS,PASS,#N/A,SMASH LEVELS,FALSE,0,1,0,0,,0,CFL
HAM,CGY,22,1,10,44,BOUNDARY,BOUNDARY,TRUE,PASS,PASS,PASS,#N/A,FLAT SMASH,TRUE,14,0,0,0,WILL STARES IN BACKFIELD,0,CFL
HAM,CGY,41,1,10,30,FIELD,FIELD,TRUE,PASS,PASS,PASS,RPO,POST WHEEL OUT,FALSE,0,0,0,0,QB BUSTED READ FH,0,CFL
HAM,CGY,23,2,10,30,BOUNDARY,BOX,FALSE,PASS,PASS,PASS,PASS,BENCH LEVELS,TRUE,1,0,0,0,,0,CFL
HAM,CGY,31DBL T,1,10,-13,BOX,BOX,TRUE,RUN,RUN,RUN,IZ SLICE,#N/A,#N/A,8,#N/A,#N/A,#N/A,,0,CFL
HAM,CGY,12DBL T,2,2,-21,#N/A,BOX,FALSE,RUN,RUN,RUN,IZ LEAD,#N/A,#N/A,0,#N/A,#N/A,#N/A,,0,CFL
HAM,CGY,21DBL T,3,2,-21,MOF,BOX,FALSE,RUN,RUN,RUN,IZ SLICE LEAD,#N/A,#N/A,0,#N/A,#N/A,#N/A,,0,CFL
HAM,CGY,32,1,10,55,#N/A,FIELD,FALSE,PASS,PASS,PASS,#N/A,SMASH LEVELS,TRUE,9,1,0,0,,0,CFL
HAM,CGY,13,2,1,46,BOX,BOX,TRUE,RUN,RUN,RUN,IZ,#N/A,#N/A,3,#N/A,#N/A,#N/A,,0,CFL
HAM,CGY,32,1,15,49,#N/A,FIELD,FALSE,PASS,PASS,PASS,#N/A,ALL VERT 2 DBL M,TRUE,42,0,0,0,JUMP BALL,0,CFL
HAM,CGY,31,1,7,7,BOUNDARY,FIELD,FALSE,PASS,PASS,PASS,#N/A,CROSS PUSH DIG,TRUE,7,0,0,0,,0,CFL
HAM,OTT,32DBL T,1,10,-51,FIELD,BOUNDARY,FALSE,PASS,PASS,PASS,#N/A,PUSH GO,FALSE,0,1,0,0,QB STARTS INTO BOUNDARY AND CAN NOT SEE FIELDQ,0,CFL
HAM,OTT,23,2,10,-51,BOX,BOUNDARY,FALSE,PASS,PASS,PASS,#N/A,CURL FLAT,#N/A,0,0,1,0,,0,CFL
HAM,OTT,21,1,10,-7,BOX,BOX,TRUE,RUN,RUN,RUN,IZ,#N/A,#N/A,6,#N/A,#N/A,#N/A,,0,CFL
HAM,OTT,T32,2,4,-13,BOX,FIELD,FALSE,PASS,PASS,PASS,#N/A,CURL FLAT,FALSE,0,0,0,0,,0,CFL
HAM,OTT,31,1,10,52,FIELD,BOX,FALSE,RUN,RUN,RUN,DELAY DRAW,#N/A,#N/A,5,#N/A,#N/A,#N/A,,0,CFL
HAM,OTT,32,2,5,47,BOX,FIELD,FALSE,PASS,PASS,PASS,#N/A,SMASH REPLACE,FALSE,0,0,0,0,,0,CFL
HAM,OTT,22,1,10,30,#N/A,BOUNDARY,FALSE,PASS,PASS,PASS,PAP,CLEAR CROSS,FALSE,0,1,0,0,,0,CFL
HAM,OTT,22,2,10,30,FIELD,BOUNDARY,FALSE,PASS,PASS,PASS,#N/A,CLEAR DBL MOVE,FALSE,0,0,0,0,,0,CFL
HAM,OTT,41,1,10,-36,FIELD,BOX,FALSE,RPO,RUN,RUN,IZ FE,PUSH WHEEL POST,#N/A,13,#N/A,#N/A,#N/A,,0,CFL
HAM,OTT,31,1,10,-49,BOX,FIELD,FALSE,RPO,PASS,PASS,IZ FE,SLICE SCREEN,TRUE,21,0,0,0,,0,CFL
HAM,OTT,22,1,10,40,BOX,FIELD,FALSE,PASS,PASS,PASS,#N/A,PUSH POST,TRUE,6,1,0,0,,0,CFL
HAM,OTT,32,2,4,34,MOF,BOX,FALSE,RUN,RUN,RUN,IZ,#N/A,#N/A,3,#N/A,#N/A,#N/A,,0,CFL
HAM,OTT,33DBL T,3,1,31,#N/A,BOX,FALSE,RUN,RUN,RUN,SNEAK,#N/A,#N/A,1,#N/A,#N/A,#N/A,,0,CFL
HAM,OTT,B32T,1,10,26,FIELD,BOUNDARY,FALSE,GIMICK,PASS,PASS,PAP,TB THROWBACK,TRUE,23,0,0,0,,0,CFL
HAM,OTT,22,1,3,3,MOF,BOX,FALSE,RUN,RUN,RUN,IZ,#N/A,#N/A,1,#N/A,#N/A,#N/A,,0,CFL
HAM,OTT,33DBL T,2,2,2,#N/A,BOX,FALSE,RUN,RUN,RUN,SNEAK,#N/A,#N/A,1,#N/A,#N/A,#N/A,,0,CFL
HAM,OTT,33DBL T,3,1,1,#N/A,BOX,FALSE,RUN,RUN,RUN,SNEAK,#N/A,#N/A,1,#N/A,#N/A,#N/A,,1,CFL
HAM,OTT,41,1,10,-36,BOX,BOX,TRUE,PASS,PASS,PASS,#N/A,CROSSER CLEAR,TRUE,16,0,0,0,,0,CFL
HAM,OTT,T21,1,10,-30,FIELD,BOX,FALSE,RUN,RUN,RUN,IZ SLICE,#N/A,#N/A,2,#N/A,#N/A,#N/A,,0,CFL
HAM,OTT,41,2,3,-37,BOUNDARY,BOUNDARY,TRUE,PASS,PASS,PASS,#N/A,X ISO (GO),FALSE,0,0,0,0,,0,CFL
HAM,OTT,41DBL T,1,10,-40,#N/A,FIELD,FALSE,PASS,PASS,PASS,#N/A,DIG BANG,TRUE,16,0,0,0,,0,CFL
HAM,OTT,31,1,10,54,BOX,BOX,TRUE,RUN,RUN,RUN,IZ SLICE,#N/A,#N/A,36,#N/A,#N/A,#N/A,,0,CFL
HAM,OTT,32,1,10,17,FIELD,FIELD,TRUE,SCREEN,PASS,PASS,#N/A,BUBBLE 3,FALSE,0,0,0,0,RECEIVERS DID NOT BLOCK FOR SCREEN,0,CFL
HAM,OTT,31,2,10,17,BOX,BOX,TRUE,PASS,PASS,PASS,#N/A,ALL VERT (CHECK),TRUE,2,1,0,0,QB LATE TO CHECK DOWN,0,CFL
HAM,OTT,31,1,10,-15,BOUNDARY,BOX,FALSE,RUN,RUN,RUN,IZ,#N/A,#N/A,4,#N/A,#N/A,#N/A,,0,CFL
HAM,OTT,41,2,6,-19,FIELD,BOX,FALSE,SCREEN,PASS,PASS,#N/A,TB SCREEN,FALSE,0,1,0,0,,0,CFL
HAM,OTT,31,1,10,-29,BOX,BOX,TRUE,RUN,RUN,RUN,IZ,#N/A,#N/A,5,#N/A,#N/A,#N/A,,0,CFL
HAM,OTT,13,2,5,-34,BOX,BOX,TRUE,RUN,RUN,RUN,IZ SLICE,#N/A,#N/A,20,#N/A,#N/A,#N/A,,0,CFL
HAM,OTT,22,1,10,-54,BOX,BOX,TRUE,PASS,PASS,PASS,#N/A,ALL VERT CHECK DOWN,TRUE,19,0,0,0,LAST PLAY OF HALF PREVENT,0,CFL
HAM,OTT,23,1,10,-46,BOX,BOUNDARY,FALSE,PASS,PASS,PASS,#N/A,CROSSERS,FALSE,0,1,0,0,,0,CFL
HAM,OTT,CLOSE 23,2,10,-46,BOX,FIELD,FALSE,PASS,PASS,PASS,#N/A,QUICK SIT SPEED OUT,TRUE,8,0,0,0,,0,CFL
HAM,OTT,32 CLOSE,3,2,-54,MOF,FIELD,FALSE,PASS,PASS,PASS,#N/A,SLANTS,FALSE,0,0,0,0,TURNOVER ON DOWNS,0,CFL
HAM,OTT,32,1,10,-10,FIELD,FIELD,TRUE,PASS,PASS,PASS,#N/A,ALL VERT Y PUSH,TRUE,29,0,0,0,,0,CFL
HAM,OTT,22,1,10,-39,#N/A,BOX,FALSE,RUN,RUN,RUN,IZ SLICE,#N/A,#N/A,7,#N/A,#N/A,#N/A,,0,CFL
HAM,OTT,42,2,12,-36,BOX,BOX,TRUE,PASS,PASS,PASS,#N/A,2 WEAK CROSS BLOCK ST,TRUE,6,0,0,0,,0,CFL
HAM,OTT,23,1,10,-44,FIELD,BOUNDARY,FALSE,PAP,PASS,PASS,FAKE SLOT REV,X DIG,TRUE,21,0,0,0,,0,CFL
HAM,OTT,31,1,10,44,BOX,BOX,TRUE,PAP SCREEN,PASS,PASS,FAKE JET,SLOT SHOVEL,TRUE,14,0,0,0,,0,CFL
HAM,OTT,22,1,10,30,BOX,FIELD,FALSE,PASS,PASS,PASS,#N/A,SMASH (BANG),FALSE,0,1,0,0,,0,CFL
HAM,OTT,41 CLOSE,2,10,30,FIELD,FIELD,TRUE,PASS,PASS,PASS,#N/A,BANG DIG,TRUE,5,0,0,0,,0,CFL
HAM,OTT,41,2,20,40,BOX,BOUNDARY,FALSE,PASS,PASS,PASS,#N/A,BANG DIG,FALSE,0,0,0,1,,0,CFL
HAM,OTT,41,1,10,45,BOX,BOX,TRUE,RUN,RUN,RUN,Q DRAW,#N/A,#N/A,7,0,0,0,,0,CFL
HAM,OTT,41T,2,3,38,FIELD,FIELD,TRUE,PASS,PASS,PASS,#N/A,CURL FLAT,TRUE,7,0,0,0,,0,CFL
HAM,OTT,B32T,1,10,31,#N/A,FIELD,FALSE,GIMICK,PASS,PASS,FAKE SLOT REV,SMASH,FALSE,0,0,0,0,,0,CFL
HAM,OTT,32,2,10,31,#N/A,BOUNDARY,FALSE,PASS,PASS,PASS,#N/A,CROSS POST,FALSE,0,0,0,0,,0,CFL
HAM,OTT,31,1,10,29,BOX,FIELD,FALSE,PASS,PASS,PASS,#N/A,SMASH (2),FALSE,0,0,0,0,,0,CFL
HAM,OTT,31,2,10,29,FIELD,FIELD,TRUE,PASS,PASS,PASS,#N/A,ALL VERT,TRUE,27,0,0,0,,0,CFL
HAM,OTT,32 CLOSE,1,2,2,MOF,FIELD,FALSE,RUN,RUN,RUN,SNEAK,#N/A,#N/A,2,#N/A,#N/A,#N/A,,1,CFL
HAM,OTT,12,1,10,-40,FIELD,BOX,FALSE,RUN,RUN,RUN,IZ,#N/A,#N/A,4,#N/A,#N/A,#N/A,,0,CFL
HAM,OTT,32,2,6,-44,BOUNDARY,BOX,FALSE,PASS,PASS,PASS,#N/A,OVER UNDER CROSS,FALSE,0,0,0,1,,0,CFL
HAM,OTT,22T,1,10,-54,#N/A,BOUNDARY,FALSE,RUN,RUN,RUN,JET SWEEP,#N/A,#N/A,0,#N/A,#N/A,#N/A,,0,CFL
HAM,OTT,32,2,10,-54,BOX,BOX,TRUE,PASS,RUN,RUN,ACC Q DRAW,SMASH,#N/A,11,1,0,#N/A,,0,CFL
HAM,OTT,12,1,10,45,#N/A,BOX,FALSE,RUN,RUN,RUN,IZ SLICE,#N/A,#N/A,1,#N/A,#N/A,#N/A,NEED RPO OF WILL,0,CFL
HAM,OTT,32,2,9,44,#N/A,BOUNDARY,FALSE,PASS,PASS,PASS,#N/A,CURL FLAT,TRUE,16,1,0,0,,0,CFL
HAM,OTT,41,1,10,28,FIELD,BOX,FALSE,RUN,RUN,RUN,IZ,STICK,#N/A,1,#N/A,#N/A,#N/A,,0,CFL
HAM,OTT,32,2,9,27,BOX,BOUNDARY,FALSE,PASS,PASS,PASS,#N/A,STICK,TRUE,5,0,0,0,,0,CFL
HAM,OTT,22DBL T,1,10,-24,BOX,BOX,TRUE,RUN,RUN,RUN,IZ,#N/A,#N/A,17,#N/A,#N/A,#N/A,,0,CFL
HAM,OTT,22DBL T,1,10,-41,FIELD,BOX,FALSE,RUN,RUN,RUN,IZ,#N/A,#N/A,5,#N/A,#N/A,#N/A,,0,CFL
HAM,OTT,23,2,6,-45,BOX,BOUNDARY,FALSE,PASS,PASS,PASS,#N/A,T RUB,FALSE,0,#N/A,#N/A,#N/A,,0,CFL
HAM,OTT,33,1,10,-42,BOX,BOX,TRUE,PASS,RUN,RUN,ACC Q DRAW,CURL FLAT,#N/A,25,1,0,#N/A,QB HAS NO WHERE TO GO STEPS UP ACC DRAW,0,CFL
HAM,OTT,22DBL T,1,10,43,BOUNDARY,BOX,FALSE,RUN,RUN,RUN,IZ,#N/A,#N/A,2,#N/A,#N/A,#N/A,,0,CFL
HAM,OTT,41,2,8,41,FIELD,FIELD,TRUE,SCREEN,PASS,PASS,#N/A,BUBBLE 4,TRUE,20,0,0,0,,0,CFL
HAM,OTT,22DBL T,1,10,21,MOF,BOX,FALSE,RUN,RUN,RUN,IZ,#N/A,#N/A,0,#N/A,#N/A,#N/A,,0,CFL
CGY,BC,32,2,10,-41,BOX,BOX,TRUE,PASS,PASS,PASS,#N/A,HITCHES CHECK,TRUE,9,0,0,0,,0,CFL
CGY,BC,33 DBL TW,3,1,-50,MOF,BOX,FALSE,RUN,RUN,RUN,SNEAK,#N/A,#N/A,2,#N/A,#N/A,#N/A,,0,CFL
CGY,BC,32,1,10,-52,BOUNDARY,BOUNDARY,TRUE,PASS,PASS,PASS,#N/A,BUBBLE SLANT,TRUE,15,0,0,0,,0,CFL
CGY,BC,12,1,10,43,BOX,BOUNDARY,FALSE,RPO,PASS,PASS,IZ SLICE,SLICE SCREEN,TRUE,4,0,0,0,,0,CFL
CGY,BC,41,2,6,39,BOX,BOX,TRUE,RPO,RUN,RUN,IZ,LEVELS PUSH,#N/A,9,#N/A,#N/A,#N/A,,0,CFL
CGY,BC,21,1,10,30,FIELD,FIELD,TRUE,PAP SCREEN,PASS,PASS,PAP,SWING SCREEN,TRUE,5,0,0,0,,0,CFL
CGY,BC,42,2,5,25,BOUNDARY,BOUNDARY,TRUE,PASS,PASS,PASS,#N/A,SLANT GO,FALSE,0,0,0,0,,0,CFL
CGY,BC,T31,1,10,-40,FIELD,FIELD,TRUE,PASS,PASS,PASS,#N/A,SMASH SWING,TRUE,17,0,0,0,,0,CFL
CGY,BC,23T,1,10,53,FIELD,BOUNDARY,FALSE,PASS,PASS,PASS,#N/A,SMASH 1,TRUE,9,0,0,0,,0,CFL
